Pathway,.id,Gene,Class,Description,释义,Number of founder sets,Number of genes
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX15,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,CYB5A,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ALAS1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,SLC25A4,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,CPT1A,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,SLC25A20,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MTRR,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX17,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,CYB5R3,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,TOMM22,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ACAT1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPS11,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6V0C,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PDK4,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,TIMM10,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,LDHA,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ECI1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPL11,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,FXN,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPS12,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX10,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,RHOT1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ACAA1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ACADSB,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,LDHB,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPS30,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP1B1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,BDH2,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,SLC25A12,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,TIMM50,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPL34,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ISCA1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPL35,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,IDH1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HSPA9,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPL15,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPS15,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,TOMM70,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,TCIRG1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ISCU,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,POLR2F,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NQO2,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFC2,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPS22,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,POR,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6V0E1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PHYH,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MPC1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,GPI,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,AFG3L2,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HSD17B10,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,CASP7,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRDX3,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MGST3,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HTRA2,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,BCKDHA,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,LRPPRC,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,RETSAT,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ECH1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,RHOT2,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,BAX,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MTRF1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,GLUD1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,SUPV3L1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,GRPEL1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PDP1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ALDH6A1,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,OAT,metabolic,Oxidative phosphorylation and citric acid cycle,氧化磷酸化与柠檬酸循环,93,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CDKN1A,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,BTG2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,MDM2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CCNG1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,FAS,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TOB1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,GADD45A,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PHLDA3,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TAP1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CDKN2B,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,SFN,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ZMAT3,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,DDB2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,EI24,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PERP,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,DDIT4,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ATF3,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,BAX,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,SESN1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,FDXR,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PIDD1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,SAT1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CDKN2A,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,AEN,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PPM1D,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,FOXO3,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,BTG1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TXNIP,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,SLC19A2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,IER3,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TP53,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,NOTCH1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,RRAD,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,DCXR,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,NINJ1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,FOS,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,S100A10,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,FBXW7,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PLK3,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,XPC,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,AK1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TRIAP1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,BAK1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CCND2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,APAF1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PDGFA,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,NDRG1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,RALGDS,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,SERPINB5,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,DGKA,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CYFIP2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,KLF4,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,IP6K2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ADA,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TNFSF9,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,KLK8,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PRKAB1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,STOM,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,SOCS1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PLK2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CASP1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,RCHY1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PCNA,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,RPS27L,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,RB1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PPP1R15A,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,POLH,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,RAB40C,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ERCC5,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CDH13,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,DDIT3,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TGFB1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,FUCA1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,H2AW,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TP63,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,HSPA4L,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,EPHX1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ABHD4,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,H2AJ,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TRAF4,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CTSF,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,IER5,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TAX1BP3,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TSC22D1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,RGS16,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,HRAS,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PVT1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ZFP36L1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,SDC1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,WRAP73,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,RAP2B,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,COQ8A,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PLXNB2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,HEXIM1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PROCR,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,SPHK1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,NOL8,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,DEF6,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,SP1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,JAG2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CCP110,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,DRAM1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,RPL18,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CEBPA,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,KIF13B,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,MXD1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TRAFD1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,OSGIN1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ANKRA2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,HBEGF,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,RAD51C,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ITGB4,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TRIB3,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,INHBB,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,VAMP8,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,VWA5A,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ABAT,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CTSD,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,PTPRE,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,HINT1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ALOX15B,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,VDR,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ELP1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,WWP1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,NUPR1,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,TCN2,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,CDKN2AIP,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,POM121,proliferation,p53 pathway,TP53通路,85,200
P53_PATHWAY,HALLMARK_P53_PATHWAY,ZNF365,proliferation,p53 pathway,TP53通路,85,200
